Squad_Code,Year,Name,Text
af245161,2018-2019,Fabricio,Fabricio-Match-Logs
e1b0a70d,2018-2019,Pietro-Terracciano,Pietro-Terracciano-Match-Logs
fc70e345,2018-2019,Stole-Dimitrievski,Stole-Dimitrievski-Match-Logs
5f0241b2,2018-2019,Sergio-Rico,Sergio-Rico-Match-Logs
4c62d0c8,2018-2019,Mattia-Perin,Mattia-Perin-Match-Logs
ab4449d6,2018-2019,Lukasz-Skorupski,Lukasz-Skorupski-Match-Logs
8778c910,2018-2019,Manuel-Neuer,Manuel-Neuer-Match-Logs
07f55871,2018-2019,Giacomo-Poluzzi,Giacomo-Poluzzi-Match-Logs
61bb7498,2018-2019,Yoel,Yoel-Match-Logs
ee8508c0,2018-2019,Jan-Oblak,Jan-Oblak-Match-Logs
e385200c,2018-2019,Samuel-Sahin-Radlinger,Samuel-Sahin-Radlinger-Match-Logs
ee833569,2018-2019,Etrit-Berisha,Etrit-Berisha-Match-Logs
649b01d8,2018-2019,Emil-Audero,Emil-Audero-Match-Logs
b7e7937d,2018-2019,Diego-Benaglio,Diego-Benaglio-Match-Logs
26975a92,2018-2019,Ludovic-Butelle,Ludovic-Butelle-Match-Logs
8a2248b4,2018-2019,Walter-Benitez,Walter-Benitez-Match-Logs
8417953b,2018-2019,Seydou-Sy,Seydou-Sy-Match-Logs
a01c3d54,2018-2019,Aitor-Fernandez,Aitor-Fernandez-Match-Logs
47064058,2018-2019,Oliver-Baumann,Oliver-Baumann-Match-Logs
4e7db402,2018-2019,Alban-Lafont,Alban-Lafont-Match-Logs
8d957256,2018-2019,Leandro-Chichizola,Leandro-Chichizola-Match-Logs
27d2618c,2018-2019,Rune-Jarstein,Rune-Jarstein-Match-Logs
9f0ea33f,2018-2019,Sergio-Asenjo,Sergio-Asenjo-Match-Logs
65d62814,2018-2019,Antonio-Adan,Antonio-Adan-Match-Logs
0acda699,2018-2019,Francesco-Bardi,Francesco-Bardi-Match-Logs
74419746,2018-2019,Samir-Handanovic,Samir-Handanovic-Match-Logs
20b9f052,2018-2019,Pau-Lopez,Pau-Lopez-Match-Logs
a9dc785c,2018-2019,Neto,Neto-Match-Logs
f6a06749,2018-2019,Carlo-Pinsoglio,Carlo-Pinsoglio-Match-Logs
cac76a72,2018-2019,Stephane-Ruffier,Stephane-Ruffier-Match-Logs
83e0eeb4,2018-2019,Michael-Esser,Michael-Esser-Match-Logs
c3e39f12,2018-2019,Fraser-Forster,Fraser-Forster-Match-Logs
ce17b5eb,2018-2019,Kevin-Trapp,Kevin-Trapp-Match-Logs
1d2d5cc8,2018-2019,Steve-Mandanda,Steve-Mandanda-Match-Logs
2e7ff968,2018-2019,Marwin-Hitz,Marwin-Hitz-Match-Logs
420c18a1,2018-2019,Yann-Sommer,Yann-Sommer-Match-Logs
7d3e7da6,2018-2019,Sven-Ulreich,Sven-Ulreich-Match-Logs
085e71a7,2018-2019,Bartlomiej-Dragowski,Bartlomiej-Dragowski-Match-Logs
a111cf41,2018-2019,Juan-Musso,Juan-Musso-Match-Logs
10dc46f0,2018-2019,Salvatore-Sirigu,Salvatore-Sirigu-Match-Logs
8fa8f8d2,2018-2019,Runar-Alex-Runarsson,Runar-Alex-Runarsson-Match-Logs
53af52f3,2018-2019,Kasper-Schmeichel,Kasper-Schmeichel-Match-Logs
9970da54,2018-2019,Antonio-Sivera,Antonio-Sivera-Match-Logs
7b456af7,2018-2019,Tomas-Vaclik,Tomas-Vaclik-Match-Logs
b5bdf144,2018-2019,Oier-Olazabal,Oier-Olazabal-Match-Logs
cecbce23,2018-2019,Alfred-Gomis,Alfred-Gomis-Match-Logs
01b8a2b2,2018-2019,Wojciech-Szczesny,Wojciech-Szczesny-Match-Logs
67f649be,2018-2019,Ionut-Radu,Ionut-Radu-Match-Logs
c818c4d9,2018-2019,Luca-Zidane,Luca-Zidane-Match-Logs
e358587b,2018-2019,Pepe-Reina,Pepe-Reina-Match-Logs
77e401c7,2018-2019,Guido-Guerrieri,Guido-Guerrieri-Match-Logs
5dcf3e90,2018-2019,Unai-Simon,Unai-Simon-Match-Logs
cda0b317,2018-2019,Joel-Robles,Joel-Robles-Match-Logs
34ccf6fa,2018-2019,Artur-Boruc,Artur-Boruc-Match-Logs
3bb7b8b4,2018-2019,Ederson,Ederson-Match-Logs
0e12089d,2018-2019,Maxime-Dupe,Maxime-Dupe-Match-Logs
bca21ef3,2018-2019,Roberto-Santamaria,Roberto-Santamaria-Match-Logs
2434f24a,2018-2019,Benoit-Costil,Benoit-Costil-Match-Logs
a6de6361,2018-2019,Tom-Heaton,Tom-Heaton-Match-Logs
cbac6ec9,2018-2019,Florian-Muller,Florian-Muller-Match-Logs
c89e8aae,2018-2019,Pavao-Pervan,Pavao-Pervan-Match-Logs
1e43fad8,2018-2019,Ralf-Fahrmann,Ralf-Fahrmann-Match-Logs
28a65a2c,2018-2019,Jessy-Moulin,Jessy-Moulin-Match-Logs
5c4bf6ba,2018-2019,Robin-Zentner,Robin-Zentner-Match-Logs
9413b19f,2018-2019,Alex-Meret,Alex-Meret-Match-Logs
85b011bb,2018-2019,Orestis-Karnezis,Orestis-Karnezis-Match-Logs
f02dde20,2018-2019,Adrian-Semper,Adrian-Semper-Match-Logs
950ff24d,2018-2019,Yoan-Cardinale,Yoan-Cardinale-Match-Logs
26f2473f,2018-2019,Gorka-Iraizoz,Gorka-Iraizoz-Match-Logs
a0606ae8,2018-2019,Ron-Robert-Zieler,Ron-Robert-Zieler-Match-Logs
206c37d3,2018-2019,Luca-Plogmann,Luca-Plogmann-Match-Logs
76806215,2018-2019,Yohann-Pele,Yohann-Pele-Match-Logs
5ee6e943,2018-2019,Marc-Aurele-Caillard,Marc-Aurele-Caillard-Match-Logs
28dabd43,2018-2019,Paul-Bernardoni,Paul-Bernardoni-Match-Logs
7a2e46a8,2018-2019,Alisson,Alisson-Match-Logs
a4527d33,2018-2019,Eiji-Kawashima,Eiji-Kawashima-Match-Logs
048877f5,2018-2019,Stefano-Sorrentino,Stefano-Sorrentino-Match-Logs
17d9e354,2018-2019,Alberto-Garcia,Alberto-Garcia-Match-Logs
08f5afaa,2018-2019,Gianluigi-Donnarumma,Gianluigi-Donnarumma-Match-Logs
3061e1ec,2018-2019,Andriy-Lunin,Andriy-Lunin-Match-Logs
c0b1a6da,2018-2019,Axel-Werner,Axel-Werner-Match-Logs
85ea4399,2018-2019,Jandrei,Jandrei-Match-Logs
514f0896,2018-2019,Salvador-Ichazo,Salvador-Ichazo-Match-Logs
b73e459a,2018-2019,Joel-Coleman,Joel-Coleman-Match-Logs
26383ea5,2018-2019,Abdoulaye-Diallo,Abdoulaye-Diallo-Match-Logs
cd59b9df,2018-2019,Gregor-Kobel,Gregor-Kobel-Match-Logs
c8a88acd,2018-2019,Silvio-Proto,Silvio-Proto-Match-Logs
73e2f6eb,2018-2019,Philipp-Tschauner,Philipp-Tschauner-Match-Logs
307fcd26,2018-2019,Andres-Fernandez,Andres-Fernandez-Match-Logs
6f51e382,2018-2019,Marc-Andre-ter-Stegen,Marc-Andre-ter-Stegen-Match-Logs
129dd8e7,2018-2019,Aleksandar-Jovanovic,Aleksandar-Jovanovic-Match-Logs
277da414,2018-2019,Ivan-Provedel,Ivan-Provedel-Match-Logs
71672fa0,2018-2019,Petr-Cech,Petr-Cech-Match-Logs
bc270726,2018-2019,Regis-Gurtner,Regis-Gurtner-Match-Logs
d0b3ceb9,2018-2019,Ben-Foster,Ben-Foster-Match-Logs
249cdcff,2018-2019,Zacharie-Boucher,Zacharie-Boucher-Match-Logs
8f62b6ee,2018-2019,Hugo-Lloris,Hugo-Lloris-Match-Logs
ac295d9e,2018-2019,Marko-Dmitrovic,Marko-Dmitrovic-Match-Logs
a92ab7be,2018-2019,Mark-Flekken,Mark-Flekken-Match-Logs
9d12e142,2018-2019,Roman-Burki,Roman-Burki-Match-Logs
f058ed1f,2018-2019,Gianluca-Pegolo,Gianluca-Pegolo-Match-Logs
63d17038,2018-2019,Paulo-Gazzaniga,Paulo-Gazzaniga-Match-Logs
da8b19e2,2018-2019,John-Ruddy,John-Ruddy-Match-Logs
79b0d6a0,2018-2019,Rui-Patricio,Rui-Patricio-Match-Logs
36c2ca73,2018-2019,Alex-McCarthy,Alex-McCarthy-Match-Logs
c73ada83,2018-2019,Will-Norris,Will-Norris-Match-Logs
ac4003af,2018-2019,Marco-Sportiello,Marco-Sportiello-Match-Logs
b056e3da,2018-2019,Ciprian-Tatarusanu,Ciprian-Tatarusanu-Match-Logs
8e65a5e5,2018-2019,Julian-Speroni,Julian-Speroni-Match-Logs
f554e29b,2018-2019,Alessio-Cragno,Alessio-Cragno-Match-Logs
d28339cb,2018-2019,Fabian-Bredlow,Fabian-Bredlow-Match-Logs
8870154f,2018-2019,Bobby-Allain,Bobby-Allain-Match-Logs
e608ed4c,2018-2019,David-Button,David-Button-Match-Logs
0a1cb833,2018-2019,Jiri-Pavlenka,Jiri-Pavlenka-Match-Logs
03760df0,2018-2019,Emiliano-Viviano,Emiliano-Viviano-Match-Logs
75751c99,2018-2019,Ivan-Cuellar,Ivan-Cuellar-Match-Logs
62ba5881,2018-2019,Stefanos-Kapino,Stefanos-Kapino-Match-Logs
8cabdc1e,2018-2019,Andrea-Consigli,Andrea-Consigli-Match-Logs
7fe12375,2018-2019,Andreas-Luthe,Andreas-Luthe-Match-Logs
60d90c55,2018-2019,Brice-Samba,Brice-Samba-Match-Logs
db401046,2018-2019,Koen-Casteels,Koen-Casteels-Match-Logs
c4f573f4,2018-2019,Andrea-Seculin,Andrea-Seculin-Match-Logs
fbefefdb,2018-2019,Fabian-Giefer,Fabian-Giefer-Match-Logs
834b5c4c,2018-2019,Matz-Sels,Matz-Sels-Match-Logs
f6db3bd5,2018-2019,Danijel-Subasic,Danijel-Subasic-Match-Logs
132bb875,2018-2019,Mauro-Goicoechea,Mauro-Goicoechea-Match-Logs
2fa2a875,2018-2019,Benjamin-Lecomte,Benjamin-Lecomte-Match-Logs
c252c705,2018-2019,Gaetan-Poussin,Gaetan-Poussin-Match-Logs
ad3389d5,2018-2019,Lukas-Hradecky,Lukas-Hradecky-Match-Logs
0d55d942,2018-2019,Alexander-Schwolow,Alexander-Schwolow-Match-Logs
343f753a,2018-2019,Luigi-Sepe,Luigi-Sepe-Match-Logs
c9cb972b,2018-2019,Jaume-Domenech,Jaume-Domenech-Match-Logs
e40d028b,2018-2019,Gianluigi-Buffon,Gianluigi-Buffon-Match-Logs
ecada4fc,2018-2019,Keylor-Navas,Keylor-Navas-Match-Logs
33887998,2018-2019,Edouard-Mendy,Edouard-Mendy-Match-Logs
8fae77ea,2018-2019,Jordi-Masip,Jordi-Masip-Match-Logs
1bebde9d,2018-2019,Michel-Vorm,Michel-Vorm-Match-Logs
76eca7e2,2018-2019,Wayne-Hennessey,Wayne-Hennessey-Match-Logs
380a15e2,2018-2019,Dimitry-Bertaud,Dimitry-Bertaud-Match-Logs
1840e36d,2018-2019,Thibaut-Courtois,Thibaut-Courtois-Match-Logs
0d85a4e8,2018-2019,Marcus-Bettinelli,Marcus-Bettinelli-Match-Logs
9328b835,2018-2019,Lukasz-Fabianski,Lukasz-Fabianski-Match-Logs
a179d516,2018-2019,Willy-Caballero,Willy-Caballero-Match-Logs
a165a577,2018-2019,Ramazan-Ozcan,Ramazan-Ozcan-Match-Logs
30223b33,2018-2019,Antonio-Mirante,Antonio-Mirante-Match-Logs
f6798fc3,2018-2019,Yassine-Bounou,Yassine-Bounou-Match-Logs
f00de885,2018-2019,Anthony-Lopes,Anthony-Lopes-Match-Logs
967f34d3,2018-2019,Ruben-Blanco,Ruben-Blanco-Match-Logs
17a1299d,2018-2019,Javier-Diaz,Javier-Diaz-Match-Logs
e4a30d8c,2018-2019,Jaroslav-Drobny,Jaroslav-Drobny-Match-Logs
fcb38f57,2018-2019,Mike-Maignan,Mike-Maignan-Match-Logs
fe558029,2018-2019,Mark-Travers,Mark-Travers-Match-Logs
4806ec67,2018-2019,Jordan-Pickford,Jordan-Pickford-Match-Logs
806f7a26,2018-2019,Rafael-Cabral,Rafael-Cabral-Match-Logs
04ac8285,2018-2019,Jasper-Cillessen,Jasper-Cillessen-Match-Logs
7b4de647,2018-2019,Asmir-Begovic,Asmir-Begovic-Match-Logs
9fa26bc2,2018-2019,Vanja-Milinkovic-Savic,Vanja-Milinkovic-Savic-Match-Logs
d822a850,2018-2019,Ben-Hamer,Ben-Hamer-Match-Logs
41bd99ea,2018-2019,Simone-Scuffet,Simone-Scuffet-Match-Logs
c476b0c0,2018-2019,Michael-Rensing,Michael-Rensing-Match-Logs
339fe0e8,2018-2019,Thomas-Strakosha,Thomas-Strakosha-Match-Logs
cb4f24c6,2018-2019,Joe-Hart,Joe-Hart-Match-Logs
8f8c6934,2018-2019,David-Soria,David-Soria-Match-Logs
a56bd2ee,2018-2019,Karl-Johan-Johnsson,Karl-Johan-Johnsson-Match-Logs
bb25c778,2018-2019,Thomas-Kraft,Thomas-Kraft-Match-Logs
dc29b608,2018-2019,Yvon-Mvogo,Yvon-Mvogo-Match-Logs
9109185e,2018-2019,Iago-Herrerin,Iago-Herrerin-Match-Logs
2628fd2b,2018-2019,Bernd-Leno,Bernd-Leno-Match-Logs
e082af5b,2018-2019,Angus-Gunn,Angus-Gunn-Match-Logs
625c144a,2018-2019,Geronimo-Rulli,Geronimo-Rulli-Match-Logs
f794b426,2018-2019,Federico-Marchetti,Federico-Marchetti-Match-Logs
7b5f516f,2018-2019,Francesco-Rossi,Francesco-Rossi-Match-Logs
939bc634,2018-2019,Jonas-Lossl,Jonas-Lossl-Match-Logs
bfb15d99,2018-2019,Koke-Vegas,Koke-Vegas-Match-Logs
8875b8c9,2018-2019,Sergio-Alvarez,Sergio-Alvarez-Match-Logs
97852360,2018-2019,Fernando-Pacheco,Fernando-Pacheco-Match-Logs
5512b1a9,2018-2019,Juan-Soriano,Juan-Soriano-Match-Logs
2642bf6c,2018-2019,Neil-Etheridge,Neil-Etheridge-Match-Logs
f0f7f62f,2018-2019,Pierluigi-Gollini,Pierluigi-Gollini-Match-Logs
4535e4bb,2018-2019,Mathew-Ryan,Mathew-Ryan-Match-Logs
2f965a72,2018-2019,Alphonse-Areola,Alphonse-Areola-Match-Logs
73683fa9,2018-2019,Diego-Lopez,Diego-Lopez-Match-Logs
28d596a0,2018-2019,Kepa-Arrizabalaga,Kepa-Arrizabalaga-Match-Logs
7ba6d84e,2018-2019,David-de-Gea,David-de-Gea-Match-Logs
581c5276,2018-2019,Asier-Riesgo,Asier-Riesgo-Match-Logs
a70b8345,2018-2019,Frederik-Ronnow,Frederik-Ronnow-Match-Logs
4a15e95b,2018-2019,Christian-Mathenia,Christian-Mathenia-Match-Logs
afb0c500,2018-2019,Alexander-Nubel,Alexander-Nubel-Match-Logs
e7ee38c3,2018-2019,Robin-Olsen,Robin-Olsen-Match-Logs
011d8c56,2018-2019,Miguel-Angel-Moya,Miguel-Angel-Moya-Match-Logs
dc366c36,2018-2019,Tomas-Koubek,Tomas-Koubek-Match-Logs
4d3e9033,2018-2019,Mathieu-Gorgelin,Mathieu-Gorgelin-Match-Logs
c977ef13,2018-2019,Alexandre-Olliero,Alexandre-Olliero-Match-Logs
ab13a5aa,2018-2019,Vicente-Guaita,Vicente-Guaita-Match-Logs
82b1198a,2018-2019,David-Ospina,David-Ospina-Match-Logs
bcf1b2e9,2018-2019,Baptiste-Reynet,Baptiste-Reynet-Match-Logs
bcb2ccd8,2018-2019,Peter-Gulacsi,Peter-Gulacsi-Match-Logs
71dac2c2,2018-2019,Pierluigi-Frattali,Pierluigi-Frattali-Match-Logs
3a949a25,2018-2019,Martin-Dubravka,Martin-Dubravka-Match-Logs
967f34d3,2019-2020,Ruben-Blanco,Ruben-Blanco-Match-Logs
8f62b6ee,2019-2020,Hugo-Lloris,Hugo-Lloris-Match-Logs
a92ab7be,2019-2020,Mark-Flekken,Mark-Flekken-Match-Logs
bc270726,2019-2020,Regis-Gurtner,Regis-Gurtner-Match-Logs
f554e29b,2019-2020,Alessio-Cragno,Alessio-Cragno-Match-Logs
a01c3d54,2019-2020,Aitor-Fernandez,Aitor-Fernandez-Match-Logs
7ba6d84e,2019-2020,David-de-Gea,David-de-Gea-Match-Logs
aae17c81,2019-2020,Samu-Perez,Samu-Perez-Match-Logs
289b90cd,2019-2020,Markus-Schubert,Markus-Schubert-Match-Logs
cde52ef5,2019-2020,Ivan-Villar,Ivan-Villar-Match-Logs
2e7ff968,2019-2020,Marwin-Hitz,Marwin-Hitz-Match-Logs
82328faf,2019-2020,Daniel-Fuzato,Daniel-Fuzato-Match-Logs
649b01d8,2019-2020,Emil-Audero,Emil-Audero-Match-Logs
7a2e46a8,2019-2020,Alisson,Alisson-Match-Logs
bcf1b2e9,2019-2020,Baptiste-Reynet,Baptiste-Reynet-Match-Logs
7f66ea09,2019-2020,Jesse-Joronen,Jesse-Joronen-Match-Logs
28d596a0,2019-2020,Kepa-Arrizabalaga,Kepa-Arrizabalaga-Match-Logs
374ee424,2019-2020,Alex-Remiro,Alex-Remiro-Match-Logs
6f51e382,2019-2020,Marc-Andre-ter-Stegen,Marc-Andre-ter-Stegen-Match-Logs
20b9f052,2019-2020,Pau-Lopez,Pau-Lopez-Match-Logs
33887998,2019-2020,Edouard-Mendy,Edouard-Mendy-Match-Logs
b056e3da,2019-2020,Ciprian-Tatarusanu,Ciprian-Tatarusanu-Match-Logs
fe471a89,2019-2020,Lorenzo-Andrenacci,Lorenzo-Andrenacci-Match-Logs
9f0ea33f,2019-2020,Sergio-Asenjo,Sergio-Asenjo-Match-Logs
e7434f04,2019-2020,Simon-Moore,Simon-Moore-Match-Logs
7b5f516f,2019-2020,Francesco-Rossi,Francesco-Rossi-Match-Logs
7b4de647,2019-2020,Asmir-Begovic,Asmir-Begovic-Match-Logs
f00de885,2019-2020,Anthony-Lopes,Anthony-Lopes-Match-Logs
307fcd26,2019-2020,Andres-Fernandez,Andres-Fernandez-Match-Logs
ce17b5eb,2019-2020,Kevin-Trapp,Kevin-Trapp-Match-Logs
1e43fad8,2019-2020,Ralf-Fahrmann,Ralf-Fahrmann-Match-Logs
fcb38f57,2019-2020,Mike-Maignan,Mike-Maignan-Match-Logs
dc29b608,2019-2020,Yvon-Mvogo,Yvon-Mvogo-Match-Logs
79b0d6a0,2019-2020,Rui-Patricio,Rui-Patricio-Match-Logs
9f5a610b,2019-2020,Wladimiro-Falcone,Wladimiro-Falcone-Match-Logs
226ddf9d,2019-2020,Moritz-Nicolas,Moritz-Nicolas-Match-Logs
f6798fc3,2019-2020,Yassine-Bounou,Yassine-Bounou-Match-Logs
8fa8f8d2,2019-2020,Runar-Alex-Runarsson,Runar-Alex-Runarsson-Match-Logs
8fae77ea,2019-2020,Jordi-Masip,Jordi-Masip-Match-Logs
82b1198a,2019-2020,David-Ospina,David-Ospina-Match-Logs
a6de6361,2019-2020,Tom-Heaton,Tom-Heaton-Match-Logs
96640846,2019-2020,Samir-Ujkani,Samir-Ujkani-Match-Logs
af245161,2019-2020,Fabricio,Fabricio-Match-Logs
f76e6b4e,2019-2020,Adrian,Adrian-Match-Logs
380a15e2,2019-2020,Dimitry-Bertaud,Dimitry-Bertaud-Match-Logs
e40d028b,2019-2020,Gianluigi-Buffon,Gianluigi-Buffon-Match-Logs
17376543,2019-2020,Rafal-Gikiewicz,Rafal-Gikiewicz-Match-Logs
605eb473,2019-2020,Manolo-Reina,Manolo-Reina-Match-Logs
834b5c4c,2019-2020,Matz-Sels,Matz-Sels-Match-Logs
e082af5b,2019-2020,Angus-Gunn,Angus-Gunn-Match-Logs
26975a92,2019-2020,Ludovic-Butelle,Ludovic-Butelle-Match-Logs
2fa2a875,2019-2020,Benjamin-Lecomte,Benjamin-Lecomte-Match-Logs
76806215,2019-2020,Yohann-Pele,Yohann-Pele-Match-Logs
76eca7e2,2019-2020,Wayne-Hennessey,Wayne-Hennessey-Match-Logs
8778c910,2019-2020,Manuel-Neuer,Manuel-Neuer-Match-Logs
cecbce23,2019-2020,Alfred-Gomis,Alfred-Gomis-Match-Logs
67f649be,2019-2020,Ionut-Radu,Ionut-Radu-Match-Logs
cac55e10,2019-2020,Niclas-Thiede,Niclas-Thiede-Match-Logs
7800bdb8,2019-2020,Yannis-Clementia,Yannis-Clementia-Match-Logs
81a606fc,2019-2020,Churripi,Churripi-Match-Logs
7fe12375,2019-2020,Andreas-Luthe,Andreas-Luthe-Match-Logs
3a949a25,2019-2020,Martin-Dubravka,Martin-Dubravka-Match-Logs
e8fd2e5b,2019-2020,Jannik-Huth,Jannik-Huth-Match-Logs
1d2d5cc8,2019-2020,Steve-Mandanda,Steve-Mandanda-Match-Logs
dab1b8dc,2019-2020,Denis-Petric,Denis-Petric-Match-Logs
08f5afaa,2019-2020,Gianluigi-Donnarumma,Gianluigi-Donnarumma-Match-Logs
28a65a2c,2019-2020,Jessy-Moulin,Jessy-Moulin-Match-Logs
24279b8b,2019-2020,Ruben,Ruben-Match-Logs
ab4449d6,2019-2020,Lukasz-Skorupski,Lukasz-Skorupski-Match-Logs
2ee1b96b,2019-2020,Paul-Delecroix,Paul-Delecroix-Match-Logs
75751c99,2019-2020,Ivan-Cuellar,Ivan-Cuellar-Match-Logs
7b456af7,2019-2020,Tomas-Vaclik,Tomas-Vaclik-Match-Logs
0d55d942,2019-2020,Alexander-Schwolow,Alexander-Schwolow-Match-Logs
b5bdf144,2019-2020,Oier-Olazabal,Oier-Olazabal-Match-Logs
a9dc785c,2019-2020,Neto,Neto-Match-Logs
cbac6ec9,2019-2020,Florian-Muller,Florian-Muller-Match-Logs
f0f7f62f,2019-2020,Pierluigi-Gollini,Pierluigi-Gollini-Match-Logs
e5a76dfe,2019-2020,Dean-Henderson,Dean-Henderson-Match-Logs
ab13a5aa,2019-2020,Vicente-Guaita,Vicente-Guaita-Match-Logs
04ac8285,2019-2020,Jasper-Cillessen,Jasper-Cillessen-Match-Logs
7956236f,2019-2020,Emiliano-Martinez,Emiliano-Martinez-Match-Logs
cac76a72,2019-2020,Stephane-Ruffier,Stephane-Ruffier-Match-Logs
5dcf3e90,2019-2020,Unai-Simon,Unai-Simon-Match-Logs
42130443,2019-2020,Zack-Steffen,Zack-Steffen-Match-Logs
0f47717b,2019-2020,Demba-Thiam,Demba-Thiam-Match-Logs
9109185e,2019-2020,Iago-Herrerin,Iago-Herrerin-Match-Logs
e1b0a70d,2019-2020,Pietro-Terracciano,Pietro-Terracciano-Match-Logs
fe558029,2019-2020,Mark-Travers,Mark-Travers-Match-Logs
2f965a72,2019-2020,Alphonse-Areola,Alphonse-Areola-Match-Logs
07666c20,2019-2020,David-Martin,David-Martin-Match-Logs
132bb875,2019-2020,Mauro-Goicoechea,Mauro-Goicoechea-Match-Logs
9d12e142,2019-2020,Roman-Burki,Roman-Burki-Match-Logs
ad3389d5,2019-2020,Lukas-Hradecky,Lukas-Hradecky-Match-Logs
62ba5881,2019-2020,Stefanos-Kapino,Stefanos-Kapino-Match-Logs
dc2e4736,2019-2020,Florian-Kastenmeier,Florian-Kastenmeier-Match-Logs
a179d516,2019-2020,Willy-Caballero,Willy-Caballero-Match-Logs
4806ec67,2019-2020,Jordan-Pickford,Jordan-Pickford-Match-Logs
74733221,2019-2020,Romain-Salin,Romain-Salin-Match-Logs
bb25c778,2019-2020,Thomas-Kraft,Thomas-Kraft-Match-Logs
db87a2c4,2019-2020,Marcin-Bulka,Marcin-Bulka-Match-Logs
ea83bfa6,2019-2020,Rui-Silva,Rui-Silva-Match-Logs
2628fd2b,2019-2020,Bernd-Leno,Bernd-Leno-Match-Logs
51c83a90,2019-2020,Donovan-Leon,Donovan-Leon-Match-Logs
28dabd43,2019-2020,Paul-Bernardoni,Paul-Bernardoni-Match-Logs
8f8c6934,2019-2020,David-Soria,David-Soria-Match-Logs
bf9d9070,2019-2020,Leopold-Zingerle,Leopold-Zingerle-Match-Logs
0dfce079,2019-2020,Boris-Radunovic,Boris-Radunovic-Match-Logs
c41f7379,2019-2020,Philipp-Pentke,Philipp-Pentke-Match-Logs
625c144a,2019-2020,Geronimo-Rulli,Geronimo-Rulli-Match-Logs
a8a3d139,2019-2020,Jed-Steer,Jed-Steer-Match-Logs
51a19d04,2019-2020,Michael-McGovern,Michael-McGovern-Match-Logs
63d17038,2019-2020,Paulo-Gazzaniga,Paulo-Gazzaniga-Match-Logs
ae7d0ecd,2019-2020,Alexandre-Oukidja,Alexandre-Oukidja-Match-Logs
4a6914ff,2019-2020,Karlo-Letica,Karlo-Letica-Match-Logs
74419746,2019-2020,Samir-Handanovic,Samir-Handanovic-Match-Logs
9328b835,2019-2020,Lukasz-Fabianski,Lukasz-Fabianski-Match-Logs
28a15394,2019-2020,Antonio-Rosati,Antonio-Rosati-Match-Logs
f23f9d20,2019-2020,Tim-Krul,Tim-Krul-Match-Logs
db401046,2019-2020,Koen-Casteels,Koen-Casteels-Match-Logs
c89e8aae,2019-2020,Pavao-Pervan,Pavao-Pervan-Match-Logs
bf168004,2019-2020,Stefano-Turati,Stefano-Turati-Match-Logs
61bb7498,2019-2020,Yoel,Yoel-Match-Logs
10dc46f0,2019-2020,Salvatore-Sirigu,Salvatore-Sirigu-Match-Logs
18736214,2019-2020,Angelo-da-Costa-Junior,Angelo-da-Costa-Junior-Match-Logs
10072610,2019-2020,Claudio-Bravo,Claudio-Bravo-Match-Logs
bdedffac,2019-2020,Orjan-Nyland,Orjan-Nyland-Match-Logs
d4890c25,2019-2020,Federico-Brancolini,Federico-Brancolini-Match-Logs
f058ed1f,2019-2020,Gianluca-Pegolo,Gianluca-Pegolo-Match-Logs
65d62814,2019-2020,Antonio-Adan,Antonio-Adan-Match-Logs
ac295d9e,2019-2020,Marko-Dmitrovic,Marko-Dmitrovic-Match-Logs
8608f269,2019-2020,Matis-Carvalho,Matis-Carvalho-Match-Logs
0a1cb833,2019-2020,Jiri-Pavlenka,Jiri-Pavlenka-Match-Logs
9413b19f,2019-2020,Alex-Meret,Alex-Meret-Match-Logs
27d2618c,2019-2020,Rune-Jarstein,Rune-Jarstein-Match-Logs
ba3ca78f,2019-2020,Roberto,Roberto-Match-Logs
4df0dff8,2019-2020,Daniel-Martin,Daniel-Martin-Match-Logs
085e71a7,2019-2020,Bartlomiej-Dragowski,Bartlomiej-Dragowski-Match-Logs
f93ed0df,2019-2020,Gabriel,Gabriel-Match-Logs
6385ebfb,2019-2020,Darren-Randolph,Darren-Randolph-Match-Logs
420c18a1,2019-2020,Yann-Sommer,Yann-Sommer-Match-Logs
339fe0e8,2019-2020,Thomas-Strakosha,Thomas-Strakosha-Match-Logs
ee833569,2019-2020,Etrit-Berisha,Etrit-Berisha-Match-Logs
2434f24a,2019-2020,Benoit-Costil,Benoit-Costil-Match-Logs
a70b8345,2019-2020,Frederik-Ronnow,Frederik-Ronnow-Match-Logs
01b8a2b2,2019-2020,Wojciech-Szczesny,Wojciech-Szczesny-Match-Logs
f6a06749,2019-2020,Carlo-Pinsoglio,Carlo-Pinsoglio-Match-Logs
4535e4bb,2019-2020,Mathew-Ryan,Mathew-Ryan-Match-Logs
bcb2ccd8,2019-2020,Peter-Gulacsi,Peter-Gulacsi-Match-Logs
466fb2c5,2019-2020,Aaron-Ramsdale,Aaron-Ramsdale-Match-Logs
5512b1a9,2019-2020,Juan-Soriano,Juan-Soriano-Match-Logs
3bb7b8b4,2019-2020,Ederson,Ederson-Match-Logs
ac4003af,2019-2020,Marco-Sportiello,Marco-Sportiello-Match-Logs
f9b42381,2019-2020,Miquel-Parera,Miquel-Parera-Match-Logs
011d8c56,2019-2020,Miguel-Angel-Moya,Miguel-Angel-Moya-Match-Logs
30223b33,2019-2020,Antonio-Mirante,Antonio-Mirante-Match-Logs
